OrderId,UserId,OrderValue,PaymentType,District,OrderSource,OrderType,DeliveryCharge,OrderPlacedDay,OrderConfirmDayOverPhone,IsCartOrder,OrderFromPromotionalEvent, courierService ,isRTO
2628644,919637,750,MPD                 ,Feni,android,express,75,7/24/2019 20:40,7/24/2019 16:31,No,Yes,Bangladesh Postal Service                                                                           ,No
2628633,934290,301,MPS                 ,Gazipur,android,normal,25,7/24/2019 20:35,7/24/2019 17:33,Yes,Yes,Paperfly                                                                                            ,No
2628631,728928,160,E-COD               ,Faridpur,A2I,,0,7/24/2019 14:34,7/24/2019 15:00,Yes,Yes,Paperfly                                                                                            ,No
2628630,728928,199,E-COD               ,Faridpur,A2I,,50,7/24/2019 14:34,7/24/2019 15:00,Yes,Yes,Paperfly                                                                                            ,No
2628627,507465,170,MPS                 ,Dhaka (Outside City),android,normal,25,7/24/2019 20:33,7/24/2019 14:35,No,Yes,Paperfly                                                                                            ,No
2628623,246344,190,MPD                 ,Dhaka,mobile-site,normal,25,7/24/2019 20:31,7/24/2019 14:34,Yes,Yes,E-Desh                                                                                              ,No
2628621,246344,165,MPD                 ,Dhaka,mobile-site,normal,35,7/24/2019 20:31,7/24/2019 14:34,Yes,Yes,E-Desh                                                                                              ,No
2628620,545135,91,MPS                 ,Jessore,android,normal,25,7/24/2019 20:31,7/24/2019 14:33,Yes,Yes,Paperfly                                                                                            ,No
2628619,545135,145,MPS                 ,Jessore,android,normal,25,7/24/2019 20:31,7/24/2019 14:33,Yes,No,Paperfly                                                                                            ,No
2628618,545135,304,MPS                 ,Jessore,android,normal,25,7/24/2019 20:31,7/24/2019 14:33,Yes,No,Paperfly                                                                                            ,No
2628617,944908,299,MPD                 ,khulna City,android,normal,60,7/24/2019 20:31,7/24/2019 15:46,No,Yes,E-Desh                                                                                              ,No
2628616,68419,260,MPD                 ,Gazipur,desktop,normal,65,7/24/2019 20:31,7/24/2019 15:46,No,No,E-Desh                                                                                              ,No
2628615,969537,599,MPS                 ,Comilla,android,normal,0,7/24/2019 20:30,7/24/2019 14:36,No,No,E-Desh                                                                                              ,No
2628612,972851,178,MPD                 ,Dhaka (Outside City),android,normal,60,7/24/2019 20:29,7/24/2019 14:32,No,Yes,Bangladesh Postal Service                                                                           ,No
2628609,532684,199,MPD                 ,Sylhet City,android,normal,0,7/24/2019 20:27,7/24/2019 14:29,Yes,No,E-Desh                                                                                              ,No
2628608,532684,850,MPD                 ,Sylhet City,android,normal,0,7/24/2019 20:27,7/24/2019 14:29,Yes,No,E-Desh                                                                                              ,No
2628601,904476,290,MPS                 ,Dhaka,android,normal,25,7/24/2019 20:22,7/24/2019 14:25,No,Yes,E-Desh                                                                                              ,No
2628599,887073,150,MPD                 ,Shariatpur,android,normal,25,7/24/2019 20:22,7/24/2019 14:23,Yes,Yes,Paperfly                                                                                            ,No
2628598,887073,260,MPD                 ,Shariatpur,android,normal,60,7/24/2019 20:22,7/24/2019 14:23,Yes,Yes,Paperfly                                                                                            ,No
2628597,979349,126,MPD                 ,Dhaka,android,normal,30,7/24/2019 20:22,7/24/2019 14:23,Yes,Yes,E-Desh                                                                                              ,No
2628593,979195,91,MPD                 ,Lalmonirhat,android,normal,60,7/24/2019 20:19,7/24/2019 14:27,No,Yes,Bangladesh Postal Service                                                                           ,No
2628592,979324,195,MPD                 ,Bogra,android,normal,0,7/24/2019 20:19,7/24/2019 14:22,Yes,No,Bangladesh Postal Service                                                                           ,No
2628591,979324,529,MPD                 ,Bogra,android,normal,0,7/24/2019 20:19,7/24/2019 14:22,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2628589,979324,130,MPD                 ,Bogra,android,normal,0,7/24/2019 20:19,7/24/2019 14:22,Yes,Yes,Bangladesh Postal Service                                                                           ,No
2628582,979195,130,MPD                 ,Lalmonirhat,android,normal,60,7/24/2019 20:17,7/24/2019 14:27,No,Yes,Bangladesh Postal Service                                                                           ,No
2628579,507465,290,MPS                 ,Dhaka (Outside City),android,normal,25,7/24/2019 20:16,7/24/2019 14:27,No,Yes,Paperfly                                                                                            ,No
2628578,966207,137,MPS                 ,Narsingdi,android,normal,25,7/24/2019 20:16,7/25/2019 6:28,Yes,Yes,Paperfly                                                                                            ,No
